,Common Name,Kingdom,Phylum,Class,Link,Description,auditory system,conservation status,ecomorphological guild,hearing range,hearing threshold,locomotion,mineralized skeleton contains,visual system,geographic distribution includes,habitat,population trend,biogeographic realm,body mass,foraging habitat,life span,trophic guild,weight,host of,eats,ecoregion,type specimen repository,body shape,diet includes,mating system,native range includes,parental care,social system,preys on,number of public records in bold,behavioral circadian rhythm,bill length,genome size,tarsus length,temperature at range midpoint latitude,basal metabolic rate,litters per year,prenatal development duration,body temperature,parasitized by,middle toe length,has ectoparasite,is vector for,growth rate,onset of fertility,has endoparasite,visits flowers of,motility,sensory system,is eaten by,preyed upon by,used for,tarsometatarsus + middle toe length,body length,pathogen of,has host,initial mortality rate,mortality rate doubling time,symbiont of,clutch/brood/litter size,egg mass,has pathogen,harvested in,mutualistic with,mineralized tissue contains,reproduction,standard length,water depth
0,Australasian darter,Animalia,Chordata,Aves,https://eol.org/pages/1048969,Anhinga novaehollandiae (Australasian Darter) is a species of birds in the family Anhingidae. They are associated with freshwater habitat. They rely on flight to move around.,tympanic middle ear,,nectonic,5000 Hz,20 dB,bipedal movement,apatite,corneal eyes,Timor Sea,"freshwater,freshwater habitat",Stable,,,,,,,,,,,,,,,,,Perca fluviatilis Linnaeus 1758 (Barsch),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australasian figbird,Animalia,Chordata,Aves,https://eol.org/pages/45518638,Sphecotheres vieilloti (Australasian Figbird) is a species of birds in the family orioles. They are found in australasia. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,bipedal movement,apatite,corneal eyes,Australia,terrestrial,Stable,australasia,,,,,,,,Southern New Guinea Freshwater Swamp Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australasian gannet,Animalia,Chordata,Aves,https://eol.org/pages/45512151,Morus serrator (Australasian Gannet) is a species of birds in the family Sulidae. They are found in australasia and Antarctica. They rely on flight to move around.,tympanic middle ear,,nectonic,,,flight,,corneal eyes,New Zealand,heath,Increasing,australasia,2800 g,,33 years,,2350 g,,Scomberesox saurus (Walbaum 1792) (Atlantic Saury),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australasian grebe,Animalia,Chordata,Aves,https://eol.org/pages/45516055,Tachybaptus novaehollandiae (Australasian Grebe) is a species of birds in the family grebes. They are associated with freshwater habitat. They are found in the indo-malayan realm and australasia. They rely on flight and drag powered swimming to move around.,tympanic middle ear,,,,20 dB,flight,apatite,corneal eyes,South Pacific,"freshwater,terrestrial",Increasing,the indo-malayan realm,281 g,,,,,,,New Caledonia Rain Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australasian pipit,Animalia,Chordata,Aves,https://eol.org/pages/1051352,"Anthus novaeseelandiae (New Zealand Pipit) is a species of birds in the family Motacillidae. They are found in the palearctic, Afrotropics, the indo-malayan realm, and australasia. They are diurnal. They have parental care (pair provides care). They rely on flight to move around.",tympanic middle ear,,,,,flight,,corneal eyes,Mozambique,grassland,Stable,the palearctic,24 g,terrestrial,,invertivore,,,Aristotelia fruticosa Hook. fil.,,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australasian shoveler,Animalia,Chordata,Aves,https://eol.org/pages/52571565,Spatula rhynchotis (Australasian Shoveler) is a species of birds in the family Anatidae. They rely on flight and drag powered swimming to move around.,tympanic middle ear,,,5000 Hz,20 dB,flight,apatite,corneal eyes,South Pacific,"lake,marine",Stable,,,,,,,,Hydrocharitaceae (tape-grass family),,,,,,,,,,,,,,,,,,,,Notocotylidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australasian swamphen,Animalia,Chordata,Aves,https://eol.org/pages/4364075,Porphyrio melanotus (Australian Swamphen) is a species of birds in the family rails. They visit flowers of (page not found) and Anemarrhena asphodeloides. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,20 dB,flight,apatite,corneal eyes,United States,coastal,,,,,,,,,Poaceae (True grasses),,,,,,,,,Vanellus miles (Boddaert 1783) (Masked lapwing),,,,,,,,,,,,,,,,,,CORRUPTED VALUE for trait R20-PK36732382,,,,,,,,,,,,,,,,,,,,,
0,Australian boobook,Animalia,Chordata,Aves,https://eol.org/pages/45517851,Ninox boobook (Australian Boobook) is a species of birds in the family typical owls. They are listed in cites appendix ii. They rely on flight to move around.,tympanic middle ear,cites appendix ii,,5000 Hz,-15 dB,bipedal movement,apatite,corneal eyes,Indonesia,"lake,terrestrial",Stable,,365 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian brushturkey,Animalia,Chordata,Aves,https://eol.org/pages/45517722,Alectura lathami (Australian Brush Turkey) is a species of birds in the family megapodes. They are found in australasia. They are diurnal. They rely on flight to move around.,,,,,,flight,,,United States,coastal,Decreasing,australasia,,,12.5 years,,2340 g,,,,NHMUK,,,,,,,Ranoidea lesueurii (Duméril & Bibron 1841) (Lesueur's frog),,,,,,,,,,,,,,,0.03 /day,,,,,,,,,,,,,0.05 /year,3.3 years,,,,,,,,,,
0,Australian bustard,Animalia,Chordata,Aves,https://eol.org/pages/45516077,Ardeotis australis (Australian Bustard) is a species of birds in the family bustards. They are listed in cites appendix ii. They are found in australasia. They rely on flight to move around.,tympanic middle ear,cites appendix ii,,,20 dB,flight,apatite,corneal eyes,Australia,"desert,terrestrial",Decreasing,australasia,4000 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian crake,Animalia,Chordata,Aves,https://eol.org/pages/913275,Porzana fluminea (Australian Crake) is a species of birds in the family rails. They are found in australasia. They rely on flight to move around.,tympanic middle ear,,,,20 dB,flight,apatite,corneal eyes,Indian Ocean,"marsh,freshwater habitat",Unknown,australasia,61 g,,,,,,,Tasmanian Temperate Rain Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian golden whistler,Animalia,Chordata,Aves,https://eol.org/pages/45516824,"Pachycephala pectoralis (Australian Golden Whistler) is a species of birds in the family whistlers. They are found in Oceania continent (Australia, NZ and islands), the indo-malayan realm, and australasia. They rely on flight to move around.",tympanic middle ear,,,5000 Hz,10 dB,flight,apatite,corneal eyes,South Pacific,,,"Oceania continent (Australia, NZ and islands)",24 g,,,,,,,Seram Rain Forests,,,,,,,,,,,,,,,,,,,Haemoproteus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian hobby,Animalia,Chordata,Aves,https://eol.org/pages/45511474,Falco longipennis (Australian Hobby) is a species of birds in the family falcons. They are listed in cites appendix ii. They are found in australasia. They rely on flight to move around.,tympanic middle ear,cites appendix ii,,,,flight,apatite,corneal eyes,Papua New Guinea,"tropical,terrestrial",Increasing,australasia,250 g,,,,,,Sturnus vulgaris Linnaeus 1758 (Common Starling),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian king parrot,Animalia,Chordata,Aves,https://eol.org/pages/45518022,Alisterus scapularis (Australian King Parrot) is a species of birds in the family Psittaculidae. They are listed in cites appendix ii. They are found in australasia. They rely on flight to move around.,,,,,,flight,,corneal eyes,Australia,temperate,Decreasing,australasia,,,26.6 years,,232.5 g,,Syzygium smithii (Poir.) Nied.,,,,,,,,,,,,21.6 mm,,21.9 mm,13.06 degrees celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian logrunner,Animalia,Chordata,Aves,https://eol.org/pages/45516702,Orthonyx temminckii (Australian Logrunner) is a species of birds in the family logrunners. They are found in australasia. They are diurnal. They rely on flight to move around.,tympanic middle ear,,,,,bipedal movement,apatite,corneal eyes,Australia,"forest,terrestrial",Decreasing,australasia,70.5 g,,,,,,,,NHMUK,,,,,,,,,diurnal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian magpie,Animalia,Chordata,Aves,https://eol.org/pages/45518183,"Gymnorhina tibicen (Australian Magpie) is a species of birds in the family woodswallows. They are native to Australia, Indonesia, and Papua New Guinea. They are diurnal. They have parental care (cooperative breeding). They rely on flight to move around.",tympanic middle ear,,,,,flight,,corneal eyes,United States,pasture,Increasing,australasia,285 g,terrestrial,,invertivore,,,Quercus robur L. (English oak),,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian masked owl,Animalia,Chordata,Aves,https://eol.org/pages/45516339,Tyto novaehollandiae (Australian Masked Owl) is a species of birds in the family Tytonidae. They are listed in cites appendix ii. They are found in australasia. They rely on flight to move around.,tympanic middle ear,cites appendix ii,,,-15 dB,flight,apatite,corneal eyes,Papua New Guinea,"desert,terrestrial",Stable,australasia,,,,,,,,Southwest Australia Savanna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian owletnightjar,Animalia,Chordata,Aves,https://eol.org/pages/45516372,Aegotheles cristatus (Crested Goatsucker) is a species of birds in the family owlet-nightjars. They are found in australasia. They are nocturnal. They rely on flight to move around.,tympanic middle ear,,,,20 dB,flight,apatite,corneal eyes,South Pacific,"desert,terrestrial",Stable,australasia,,,,,,,,Simpson Desert,,,,,,,,,,nocturnal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian paintedsnipe,Animalia,Chordata,Aves,https://eol.org/pages/45517794,Rostratula australis (Australian Painted Snipe) is a species of birds in the family painted snipes. They are listed as endangered by IUCN. They are associated with freshwater habitat. They rely on flight to move around.,tympanic middle ear,endangered,,5000 Hz,20 dB,bipedal movement,apatite,corneal eyes,Australia,"freshwater,freshwater habitat",Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian pelican,Animalia,Chordata,Aves,https://eol.org/pages/1048600,Pelecanus conspicillatus (Australian Pelican) is a species of birds in the family pelicans. They are associated with freshwater habitat. They are native to Australia. They are diurnal carnivores. They have parental care (paternal care and female provides care). They rely on flight and gliding to move around.,,,nectonic,,,gliding,,,Australia,,Stable,australasia,,,,piscivore,,,,,,bilaterally symmetric,reptiles,monogamous,Australia,parental care,group living,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian pied cormorant,Animalia,Chordata,Aves,https://eol.org/pages/45517774,Phalacrocorax varius (Australian Pied Cormorant) is a species of birds in the family cormorants. They are diurnal. They have parental care (pair provides care). They rely on flight to move around.,tympanic middle ear,,nectonic,,,flight,,corneal eyes,New Zealand,coastal,Unknown,,,aquatic,,vertivore,,,Platycephalidae (flatheads),,,,,,,,,Platycephalidae (flatheads),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opecoelidae,,,,,,,,,
0,Australian pratincole,Animalia,Chordata,Aves,https://eol.org/pages/45517799,Stiltia isabella (Australian Pratincole) is a species of birds in the family pratincoles. They are found in the indo-malayan realm and australasia. They rely on flight to move around.,tympanic middle ear,,,,20 dB,flight,apatite,corneal eyes,South Pacific,"lagoon,freshwater habitat",Stable,the indo-malayan realm,75 g,,,,,,,Central Ranges Xeric Scrub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian raven,Animalia,Chordata,Aves,https://eol.org/pages/45518685,Corvus coronoides (Australian Raven) is a species of birds in the family Corvidae. They are found in australasia. They are diurnal. They rely on flight to move around.,tympanic middle ear,,,,,flight,,corneal eyes,United States,tropical,Increasing,australasia,780 g,,21.8 years,,645 g,,Ovis aries Linnaeus 1758 (Chevoit sheep),,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian reed warbler,Animalia,Chordata,Aves,https://eol.org/pages/1052543,Acrocephalus australis (Australian Reed Warbler) is a species of birds in the family Acrocephalidae. They are found in australasia. They rely on flight to move around.,tympanic middle ear,,,,10 dB,bipedal movement,apatite,corneal eyes,Australia,freshwater habitat,Stable,australasia,22.8 g,,,,,,,New Britain-New Ireland Lowland Rain Forests,,,,,,,,CORRUPTED VALUE for trait R20-PK36849161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian ringneck,Animalia,Chordata,Aves,https://eol.org/pages/45517979,Barnardius zonarius (Port L Incoln Ringneck) is a species of birds in the family Psittaculidae. They are listed in cites appendix ii. They are found in australasia. They rely on flight to move around.,,,,,,flight,,corneal eyes,United States,tropical,Increasing,australasia,,,17.9 years,,150 g,,,,,,,,,,,,,,18.7 mm,,20.9 mm,12.27 degrees celsius,0.718 watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian shelduck,Animalia,Chordata,Aves,https://eol.org/pages/1047361,Tadorna tadornoides (Australian Shelduck) is a species of birds in the family Anatidae. They are associated with freshwater habitat. They are found in australasia. They are diurnal omnivores. They have parental care (pair provides care). They rely on flight and drag powered swimming to move around.,tympanic middle ear,,,,,flight,,corneal eyes,United States,"lake,marine",Increasing,australasia,1419 g,freshwater,,,,,Lamprothamnium papulosum (Foxtail stonewort),,"Harvard UNiversity, Museum of Comparative Zoology",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian swiftlet,Animalia,Chordata,Aves,https://eol.org/pages/1065118,Aerodramus terraereginae (Australian Swiftlet) is a species of birds in the family swifts. They rely on flight to move around.,tympanic middle ear,,,,20 dB,flight,apatite,corneal eyes,Australia,"tropical,terrestrial",Stable,,13 g,,,insectivore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echolocation,,,,,,,,,,,,,,,,,,,
0,Australian tern,Animalia,Chordata,Aves,https://eol.org/pages/58799836,Gelochelidon macrotarsa (Australian Tern) is a species of  in the family Laridae.,,,,,,,,,,freshwater habitat,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian white ibis,Animalia,Chordata,Aves,https://eol.org/pages/1049649,Threskiornis molucca (Australian White Ibis) is a species of birds in the family Threskiornithidae. They are found in australasia. They rely on flight to move around.,tympanic middle ear,,,,20 dB,flight,apatite,corneal eyes,South Pacific,lake,,australasia,2350 g,,33.2 years,,1806 g,,,Southern New Guinea Freshwater Swamp Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Australian wood duck,Animalia,Chordata,Aves,https://eol.org/pages/1048531,Chenonetta jubata (Australian Wood Duck) is a species of birds in the family Anatidae. They are associated with freshwater habitat. They are found in australasia. They rely on flight and drag powered swimming to move around.,tympanic middle ear,,,,20 dB,flight,apatite,corneal eyes,United States,"coastal,freshwater habitat",Stable,australasia,984 g,,,,,,Fabaceae (pea family),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Ayacucho thistletail,Animalia,Chordata,Aves,https://eol.org/pages/47042995,Asthenes ayacuchensis (Ayacucho Thistletail) is a species of birds in the family ovenbirds. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,flight,apatite,corneal eyes,,grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Ayeyarwady bulbul,Animalia,Chordata,Aves,https://eol.org/pages/919945,Pycnonotus blanfordi (Ayeyarwady Bulbul) is a species of birds in the family bulbuls. They are found in the indo-malayan realm. They rely on flight to move around.,tympanic middle ear,,,,10 dB,bipedal movement,apatite,corneal eyes,Cambodia,"tropical,terrestrial",Stable,the indo-malayan realm,35.7 g,,,,,,,,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Ayres hawkeagle,Animalia,Chordata,Aves,https://eol.org/pages/1048924,Hieraaetus ayresii (Ayres's Hawk Eagle) is a species of birds in the family Accipitridae. They are listed in cites appendix ii. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,cites appendix ii,,,,flight,apatite,corneal eyes,Malawi,"savanna,terrestrial",Stable,Afrotropics,714 g,,,,,,,,,,,,,,,Eidolon helvum (Kerr 1792) (African Straw-colored Fruit Bat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Azaras spinetail,Animalia,Chordata,Aves,https://eol.org/pages/1050190,Synallaxis azarae (Azara's Spinetail) is a species of birds in the family ovenbirds. They are found in The Neotropics. They are diurnal. They rely on flight to move around.,tympanic middle ear,,,,10 dB,flight,apatite,corneal eyes,South Pacific,"tropical,terrestrial",Stable,The Neotropics,19.3 g,,,,,,,,,,,,,,,,,diurnal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Azores bullfinch,Animalia,Chordata,Aves,https://eol.org/pages/45518969,Pyrrhula murina (Azores Bullfinch) is a species of birds in the family finches. They are listed as vulnerable by IUCN. They are found in the palearctic. They rely on flight to move around.,tympanic middle ear,vulnerable,,,,bipedal movement,apatite,corneal eyes,Portugal,"marine,terrestrial",Stable,the palearctic,30 g,,,,,,,,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Aztec rail,Animalia,Chordata,Aves,https://eol.org/pages/45509100,Rallus tenuirostris (Aztec Rail) is a species of birds in the family rails. They are listed as near threatened by IUCN. They are associated with freshwater habitat. They rely on flight to move around.,otoliths,near threatened,,1000 Hz,20 dB,bipedal movement,apatite,corneal eyes,Mexico,"freshwater,freshwater habitat",Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Aztec thrush,Animalia,Chordata,Aves,https://eol.org/pages/45510182,Ridgwayia pinicola (Aztec Thrush) is a species of birds in the family thrushes. They are found in The Nearctic and The Neotropics. They rely on flight to move around.,tympanic middle ear,,,,10 dB,bipedal movement,apatite,corneal eyes,United States,"mountain,terrestrial",Decreasing,The Nearctic,88 g,,,,,,,Trans-Mexican Volcanic Belt Pine-Oak Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Azuero dove,Animalia,Chordata,Aves,https://eol.org/pages/45509418,Leptotila battyi (Azuero Dove) is a species of birds in the family Columbidae. They are listed as vulnerable by IUCN. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,vulnerable,,,20 dB,bipedal movement,apatite,corneal eyes,,"tropical,terrestrial",Decreasing,The Neotropics,172 g,,,,,,,Isthmian-Pacific Moist Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Azure dollarbird,Animalia,Chordata,Aves,https://eol.org/pages/1050024,Eurystomus azureus (Azure Dollarbird) is a species of birds in the family rollers. They are listed as near threatened by IUCN. They are found in australasia. They rely on flight to move around.,tympanic middle ear,near threatened,,,20 dB,bipedal movement,apatite,corneal eyes,Indonesia,"subtropical,terrestrial",Decreasing,australasia,,,,,,,,Halmahera Rain Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Azure gallinule,Animalia,Chordata,Aves,https://eol.org/pages/45509126,Porphyrio flavirostris (Azure Gallinule) is a species of birds in the family rails. They are associated with freshwater habitat. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,20 dB,bipedal movement,apatite,corneal eyes,Bolivia,"marsh,freshwater habitat",Unknown,,111 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Azure jay,Animalia,Chordata,Aves,https://eol.org/pages/45509970,Cyanocorax caeruleus (Azure Jay) is a species of birds in the family Corvidae. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,,,,10 dB,flight,apatite,corneal eyes,Argentina,,,The Neotropics,272 g,,36 years,,272 g,,Araucaria angustifolia (Bertol.) Kuntze (candelabra Tree),,,,,,,,,,,,,,,,,,,,,,,Araucaria angustifolia (Bertol.) Kuntze (candelabra Tree),,,,,,,,,,,,,,,,,,,,,,,,,
